Artist,Song,Comment
Dinesh Gamage,Danena Thuru Maa ,Up🤟🏼
Dinesh Gamage,Danena Thuru Maa ,Yah
Dinesh Gamage,Danena Thuru Maa ,Yah!
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Here
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep...
Dinesh Gamage,Danena Thuru Maa ,Yah 😇
Dinesh Gamage,Danena Thuru Maa ,I’m ✋
Dinesh Gamage,Danena Thuru Maa ,Yes 👍
Dinesh Gamage,Danena Thuru Maa ,yah
Dinesh Gamage,Danena Thuru Maa ,Yes 😋
Dinesh Gamage,Danena Thuru Maa ,Yes.. I am here ❤️
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Why not??
Dinesh Gamage,Danena Thuru Maa ,Yeah.. 🥺
Dinesh Gamage,Danena Thuru Maa ,Yes ❤
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yeah❤️
Dinesh Gamage,Danena Thuru Maa ,Yeah
Dinesh Gamage,Danena Thuru Maa ,Sure. May be there lifetime
Dinesh Gamage,Danena Thuru Maa ,yep 😁👋
Dinesh Gamage,Danena Thuru Maa ,Yep 😁😁
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yeah 👍
Dinesh Gamage,Danena Thuru Maa ,Yeah 👍
Dinesh Gamage,Danena Thuru Maa ,Ya
Dinesh Gamage,Danena Thuru Maa ,yep
Dinesh Gamage,Danena Thuru Maa ,Yep 😐💜
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,YEp
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Me
Dinesh Gamage,Danena Thuru Maa ,Yep❤️
Dinesh Gamage,Danena Thuru Maa ,Yep 🥲💗
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Always in every year
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Here 🥺❤️
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yes of course ❤
Dinesh Gamage,Danena Thuru Maa ,why not😢
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Why not 🖤
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yeah 👍👍👍
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,🥺🥀 Ya
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yeah 🌝
Dinesh Gamage,Danena Thuru Maa ,Me
Dinesh Gamage,Danena Thuru Maa ,Yeah
Dinesh Gamage,Danena Thuru Maa ,Yeah
Dinesh Gamage,Danena Thuru Maa ,Me 💔
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep🌚
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Coz ❤
Dinesh Gamage,Danena Thuru Maa ,yes 😭
Dinesh Gamage,Danena Thuru Maa ,yep
Dinesh Gamage,Danena Thuru Maa ,Yep🤟
Dinesh Gamage,Danena Thuru Maa ,Yeah
Dinesh Gamage,Danena Thuru Maa ,Hello
Dinesh Gamage,Danena Thuru Maa ,Yeah 🙂
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep😍
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yes of course ❤️
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yea
Dinesh Gamage,Danena Thuru Maa ,why not💗
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yeah❤
Dinesh Gamage,Danena Thuru Maa ,Yep 😫
Dinesh Gamage,Danena Thuru Maa ,Yeah❤
Dinesh Gamage,Danena Thuru Maa ,Yep 💯😎
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Now 🥺
Dinesh Gamage,Danena Thuru Maa ,Me😊
Dinesh Gamage,Danena Thuru Maa ,Yes ❤
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yep😊
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Me
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Me
Dinesh Gamage,Danena Thuru Maa ,Same here..
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep❤
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yeah😊❤
Dinesh Gamage,Danena Thuru Maa ,Yeah
Dinesh Gamage,Danena Thuru Maa ,Yes❤️
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Ya....❤
Dinesh Gamage,Danena Thuru Maa ,Yep 😊❤
Dinesh Gamage,Danena Thuru Maa ,Yep❤
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yes 😍
Dinesh Gamage,Danena Thuru Maa ,O
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,yah
Dinesh Gamage,Danena Thuru Maa ,Yeah🌝
Dinesh Gamage,Danena Thuru Maa ,😊❤Yep
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,I feel it. 😢
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yep ❤️💫😌
Dinesh Gamage,Danena Thuru Maa ,Yes 😍
Dinesh Gamage,Danena Thuru Maa ,Yep
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yes why not
Dinesh Gamage,Danena Thuru Maa ,Yap
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Me
Dinesh Gamage,Danena Thuru Maa ,Anything is possible trust me
Dinesh Gamage,Danena Thuru Maa ,:I
Dinesh Gamage,Danena Thuru Maa ,Respect
Dinesh Gamage,Danena Thuru Maa ,Get well soon 🥺💖
Dinesh Gamage,Danena Thuru Maa ,@The Drony Ow
Dinesh Gamage,Danena Thuru Maa ,Get well.soon
Dinesh Gamage,Danena Thuru Maa ,Get well soon
Dinesh Gamage,Danena Thuru Maa ,Get well soon
Dinesh Gamage,Danena Thuru Maa ,Get well soon 🙏
Dinesh Gamage,Danena Thuru Maa ,Get well soon 🙁❤️‍🩹
Dinesh Gamage,Danena Thuru Maa ,Get well soon
Dinesh Gamage,Danena Thuru Maa ,Get Will Soon He
Dinesh Gamage,Danena Thuru Maa ,Get well soon
Dinesh Gamage,Danena Thuru Maa ,Is that true?? 😲
Dinesh Gamage,Danena Thuru Maa ,He will recover soon! ♥️ god bless !
Dinesh Gamage,Danena Thuru Maa ,Get well soon❤
Dinesh Gamage,Danena Thuru Maa ,Get well soon 🙏
Dinesh Gamage,Danena Thuru Maa ,Get well soon..
Dinesh Gamage,Danena Thuru Maa ,Anew 🥺🥺
Dinesh Gamage,Danena Thuru Maa ,Get well soon 🙏
Dinesh Gamage,Danena Thuru Maa ,Get well soon 🙏
Dinesh Gamage,Danena Thuru Maa ,Get well soon ...God bless you both!
Dinesh Gamage,Danena Thuru Maa ,So Brave. Wish you best of luck
Dinesh Gamage,Danena Thuru Maa ,Get well soon😣😪
Dinesh Gamage,Danena Thuru Maa ,Get well soon 😭❤️
Dinesh Gamage,Danena Thuru Maa ,hope he will get well soon
Dinesh Gamage,Danena Thuru Maa ,🥺❤️get well soon
Dinesh Gamage,Danena Thuru Maa ,God bless you
Dinesh Gamage,Danena Thuru Maa ,Get well soon
Dinesh Gamage,Danena Thuru Maa ,❤❤❤❤❤❤❤❤❤❤❤❤❤ god bless ..........
Dinesh Gamage,Danena Thuru Maa ,God bless you❤
Dinesh Gamage,Danena Thuru Maa ,Get well soon 🤗
Dinesh Gamage,Danena Thuru Maa ,get well soon
Dinesh Gamage,Danena Thuru Maa ,Get well soon 🙏
Dinesh Gamage,Danena Thuru Maa ,Get well soon!
Dinesh Gamage,Danena Thuru Maa ,God bless you
Dinesh Gamage,Danena Thuru Maa ,Get well soon 🌹
Dinesh Gamage,Danena Thuru Maa ,Get well soon 🙏🙏🙏
Dinesh Gamage,Danena Thuru Maa ,Get well soon ♥️😥
Dinesh Gamage,Danena Thuru Maa ,Get well soon ❤️
Dinesh Gamage,Danena Thuru Maa ,get well soon
Dinesh Gamage,Danena Thuru Maa ,😥♥️believe yourself
Dinesh Gamage,Danena Thuru Maa ,Get well soon
Dinesh Gamage,Danena Thuru Maa ,Get well soon god bless her
Dinesh Gamage,Danena Thuru Maa ,Get well soon🥺🙏
Dinesh Gamage,Danena Thuru Maa ,Get well soon 🙏
Dinesh Gamage,Danena Thuru Maa ,Get well soon🥺❤️
Dinesh Gamage,Danena Thuru Maa ,Get well soon
Dinesh Gamage,Danena Thuru Maa ,Get well soon 🙏
Dinesh Gamage,Danena Thuru Maa ,Cool machan 💗
Dinesh Gamage,Danena Thuru Maa ,God bless you!
Dinesh Gamage,Danena Thuru Maa ,Get well soon
Dinesh Gamage,Danena Thuru Maa ,She/he will be fine soon 🙂❤️
Dinesh Gamage,Danena Thuru Maa ,Get well soon
Dinesh Gamage,Danena Thuru Maa ,Get well soon
Dinesh Gamage,Danena Thuru Maa ,Get well soon..
Dinesh Gamage,Danena Thuru Maa ,@Today To Future 👏
Dinesh Gamage,Danena Thuru Maa ,@Today To Future wow
Dinesh Gamage,Danena Thuru Maa ,@Today To Future ❤️❤️
Dinesh Gamage,Danena Thuru Maa ,@Today To Future ♥️
Dinesh Gamage,Danena Thuru Maa ,Ow😄👌
Dinesh Gamage,Danena Thuru Maa ,@O S H I 😅
Dinesh Gamage,Danena Thuru Maa ,Ow
Dinesh Gamage,Danena Thuru Maa ,Same..
Dinesh Gamage,Danena Thuru Maa ,Born day❤️
Dinesh Gamage,Danena Thuru Maa ,Math
Dinesh Gamage,Danena Thuru Maa ,Ow
Dinesh Gamage,Danena Thuru Maa ,Me too....😍😍😍
Dinesh Gamage,Danena Thuru Maa ,Ow
Dinesh Gamage,Danena Thuru Maa ,Me too
Dinesh Gamage,Danena Thuru Maa ,If u ever c this ❤️
Dinesh Gamage,Danena Thuru Maa ,true..
Dinesh Gamage,Danena Thuru Maa ,Wow👌❤
Dinesh Gamage,Danena Thuru Maa ,Respect 👍👍👍
Dinesh Gamage,Danena Thuru Maa ,Ow
Dinesh Gamage,Danena Thuru Maa ,Ow😥
Dinesh Gamage,Danena Thuru Maa ,Me too
Dinesh Gamage,Danena Thuru Maa ,Ow😍😍
Dinesh Gamage,Danena Thuru Maa ,Ow 👍🔥
Dinesh Gamage,Danena Thuru Maa ,Yah me too..💔
Dinesh Gamage,Danena Thuru Maa ,Me too
Dinesh Gamage,Danena Thuru Maa ,Me too
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Ow ow ah
Dinesh Gamage,Danena Thuru Maa ,@K B😍😍😍😍😍
Dinesh Gamage,Danena Thuru Maa ,Ow
Dinesh Gamage,Danena Thuru Maa ,Ow
Dinesh Gamage,Danena Thuru Maa ,ow
Dinesh Gamage,Danena Thuru Maa ,Ow
Dinesh Gamage,Danena Thuru Maa ,Ow
Dinesh Gamage,Danena Thuru Maa ,Ow
Dinesh Gamage,Danena Thuru Maa ,Same like us 😔😔😔😥😥😥
Dinesh Gamage,Danena Thuru Maa ,I think this bugger also had a same love story as yours but unfortunately not a good ending like yours
Dinesh Gamage,Danena Thuru Maa ,nice to hear. best of luck both of you
Dinesh Gamage,Danena Thuru Maa ,THanks
Dinesh Gamage,Danena Thuru Maa ,What happen
Dinesh Gamage,Danena Thuru Maa ,Well said
Dinesh Gamage,Danena Thuru Maa ,Ow
Dinesh Gamage,Danena Thuru Maa ,Ow 😔😔😔😭😭😭
Dinesh Gamage,Danena Thuru Maa ,damn true
Dinesh Gamage,Danena Thuru Maa ,thanks
Dinesh Gamage,Danena Thuru Maa ,well said
Dinesh Gamage,Danena Thuru Maa ,Truth
Dinesh Gamage,Danena Thuru Maa ,Hear hear
Dinesh Gamage,Danena Thuru Maa ,yeah.....
Dinesh Gamage,Danena Thuru Maa ,Ow o
Dinesh Gamage,Danena Thuru Maa ,P
Dinesh Gamage,Danena Thuru Maa ,The
Dinesh Gamage,Danena Thuru Maa ,patta
Dinesh Gamage,Danena Thuru Maa ,Best one❤❤❤
Dinesh Gamage,Danena Thuru Maa ,"Can you do a cover for this song, when you think about it ,this will be a different sensation when you sing it. With your unique voice"
Dinesh Gamage,Danena Thuru Maa ,P
Dinesh Gamage,Danena Thuru Maa ,True ❤️
Dinesh Gamage,Danena Thuru Maa ,Ow
Dinesh Gamage,Danena Thuru Maa ,Me too.
Dinesh Gamage,Danena Thuru Maa ,Still listening 💓
Dinesh Gamage,Danena Thuru Maa ,Thank you everyone ❤😘
Dinesh Gamage,Danena Thuru Maa ,yes
Dinesh Gamage,Danena Thuru Maa ,Yes
Dinesh Gamage,Danena Thuru Maa ,Ow
Dinesh Gamage,Danena Thuru Maa ,yes..
Dinesh Gamage,Danena Thuru Maa ,Ado ❤️
Dinesh Gamage,Danena Thuru Maa ,Truth....🥀
Dinesh Gamage,Danena Thuru Maa ,Truth😘
Dinesh Gamage,Danena Thuru Maa ,Agreed
Dinesh Gamage,Danena Thuru Maa ,Oh
Dinesh Gamage,Danena Thuru Maa ,Excellent !! Thank you!!
Dinesh Gamage,Danena Thuru Maa ,Nice
Dinesh Gamage,Danena Thuru Maa ,Same story 😔
Dinesh Gamage,Danena Thuru Maa ,Same story as mine
Abisheka and Mihdu,Dannawada Adare Neethiya,Ow❤😊
Abisheka and Mihdu,Dannawada Adare Neethiya,Me too
Abisheka and Mihdu,Dannawada Adare Neethiya,Yes true
Abisheka and Mihdu,Dannawada Adare Neethiya,She is grate😊
Abisheka and Mihdu,Dannawada Adare Neethiya,Ow❤😊
Abisheka and Mihdu,Dannawada Adare Neethiya,SuperB
Abisheka and Mihdu,Dannawada Adare Neethiya,Best creation ❤❤❤❤❤❤ Good luck
Danith Sri,Ehema dewal na hithe,Super ❤
Danith Sri,Ehema dewal na hithe,Super 👏👏👏
Danith Sri,Ehema dewal na hithe,Thank you...
Danith Sri,Ehema dewal na hithe,best 💙
Danith Sri,Ehema dewal na hithe,What an amazing analysis 😍
Danith Sri,Ehema dewal na hithe,Perfect❤️
Danith Sri,Ehema dewal na hithe,great explain
Danith Sri,Ehema dewal na hithe,Wow ❤️❤️
Danith Sri,Ehema dewal na hithe,Good explanation
Danith Sri,Ehema dewal na hithe,Maru..
Danith Sri,Ehema dewal na hithe,thank u 😭😭😭♥️
Danith Sri,Ehema dewal na hithe,Thank you Brother
Danith Sri,Ehema dewal na hithe,Great
Danith Sri,Ehema dewal na hithe,Great song with a beautiful meaning❤🔥
Danith Sri,Ehema dewal na hithe,😀 thanks brother
Danith Sri,Ehema dewal na hithe,Beautifully written...
Danith Sri,Ehema dewal na hithe,Awesome machan ❤
Danith Sri,Ehema dewal na hithe,Best review brother ❤
Danith Sri,Ehema dewal na hithe,The Best ❣️
Danith Sri,Ehema dewal na hithe,P
Danith Sri,Ehema dewal na hithe,Best review❤
Danith Sri,Ehema dewal na hithe,Respect word brother 🙏
Danith Sri,Ehema dewal na hithe,nice comment
Danith Sri,Ehema dewal na hithe,wow thanks....
Danith Sri,Ehema dewal na hithe,Apii
Danith Sri,Ehema dewal na hithe,Exactly
Danith Sri,Ehema dewal na hithe,❤❤❤❤yep
Danith Sri,Ehema dewal na hithe,Awesome
Danith Sri,Ehema dewal na hithe,Math ❤️
Danith Sri,Ehema dewal na hithe,Wish u all the very best for your future
Danith Sri,Ehema dewal na hithe,Really
Danith Sri,Ehema dewal na hithe,wow
Danith Sri,Ehema dewal na hithe,Wow its great💓
Danith Sri,Ehema dewal na hithe,Machan ♥️
Danith Sri,Ehema dewal na hithe,Me too
Danith Sri,Ehema dewal na hithe,Ow😂
Danith Sri,Ehema dewal na hithe,Thank you
Danith Sri,Ehema dewal na hithe,superb
Danith Sri,Ehema dewal na hithe,yes it is....
Danith Sri,Ehema dewal na hithe,patta!
Danith Sri,Ehema dewal na hithe,wow superb ❤‍🩹
Danith Sri,Ehema dewal na hithe,Nice reply
Danith Sri,Ehema dewal na hithe,Wow❤️superb 😊🤗
Danith Sri,Ehema dewal na hithe,I would love to sing that
Danith Sri,Ehema dewal na hithe,Woo..maru✌️🖤
Danith Sri,Ehema dewal na hithe,Wow
Danith Sri,Ehema dewal na hithe,Superb ❤️
Danith Sri,Ehema dewal na hithe,Patta💓💓
Danith Sri,Ehema dewal na hithe,Na ban
Danith Sri,Ehema dewal na hithe,Me 🤟
Danith Sri,Ehema dewal na hithe,yes best voice
Danith Sri,Ehema dewal na hithe,Yes
Danith Sri,Ehema dewal na hithe,Oh....👍❤️
Danith Sri,Ehema dewal na hithe,amazing melody
Danith Sri,Ehema dewal na hithe,Heart Touching One Brother ❤️
Danith Sri,Ehema dewal na hithe,Good luck for your future life
Danith Sri,Ehema dewal na hithe,God bless you brother
Danith Sri,Ehema dewal na hithe,This is a brilliant master price. Keep it up
Danith Sri,Ehema dewal na hithe,God bless you brother
Danith Sri,Ehema dewal na hithe,What a feeling...♥️
Danith Sri,Ehema dewal na hithe,that the real meaning of this song
Danith Sri,Ehema dewal na hithe,Exactly
Danith Sri,Ehema dewal na hithe,Yeah..🤟
Danith Sri,Ehema dewal na hithe,I admit!
Danith Sri,Ehema dewal na hithe,Super ❤
Danith Sri,Ehema dewal na hithe,Super 👏👏👏
Danith Sri,Ehema dewal na hithe,Thank you...
Danith Sri,Ehema dewal na hithe,best 💙
Danith Sri,Ehema dewal na hithe,What an amazing analysis 😍
Danith Sri,Ehema dewal na hithe,Perfect❤️
Danith Sri,Ehema dewal na hithe,great explain
Danith Sri,Ehema dewal na hithe,Wow ❤️❤️
Danith Sri,Ehema dewal na hithe,Good explanation
Danith Sri,Ehema dewal na hithe,Maru..
Danith Sri,Ehema dewal na hithe,thank u 😭😭😭♥️
Danith Sri,Ehema dewal na hithe,Thank you Brother
Danith Sri,Ehema dewal na hithe,Great
Danith Sri,Ehema dewal na hithe,Great song with a beautiful meaning❤🔥
Danith Sri,Ehema dewal na hithe,😀 thanks brother
Danith Sri,Ehema dewal na hithe,Beautifully written...
Danith Sri,Ehema dewal na hithe,Awesome machan ❤
Danith Sri,Ehema dewal na hithe,Best review brother ❤
Danith Sri,Ehema dewal na hithe,The Best ❣️
Danith Sri,Ehema dewal na hithe,P
Danith Sri,Ehema dewal na hithe,Best review❤
Danith Sri,Ehema dewal na hithe,Respect word brother 🙏
Danith Sri,Ehema dewal na hithe,nice comment
Danith Sri,Ehema dewal na hithe,wow thanks....
Danith Sri,Ehema dewal na hithe,It’s never too late brother. Never too late.
Danith Sri,Ehema dewal na hithe,Wow a feeling
Danith Sri,Ehema dewal na hithe,Wow 💖💔
Danith Sri,Ehema dewal na hithe,Oe ❤❤
Danith Sri,Ehema dewal na hithe,Yep
Danith Sri,Ehema dewal na hithe,Thank you❤️❤️
Danith Sri,Ehema dewal na hithe,Nice Review 😊🔥
Danith Sri,Ehema dewal na hithe,Nice Review 😊🔥
Danith Sri,Ehema dewal na hithe,Wow ... ♥💫
Danith Sri,Ehema dewal na hithe,I did
Danith Sri,Ehema dewal na hithe,Me too
Danith Sri,Ehema dewal na hithe,I cried! ❤
Danith Sri,Ehema dewal na hithe,Correct! ;)
Danith Sri,Ehema dewal na hithe,Thank you machan :)
Danith Sri,Ehema dewal na hithe,Yes
Danith Sri,Ehema dewal na hithe,🙋🏽‍♀️ same here
Prageeth Perera,Komaliya,Wow😂
Prageeth Perera,Komaliya,Kella maru😊❤
Prageeth Perera,Komaliya,It is a blast ❤🎉
Prageeth Perera,Komaliya,As add
Prageeth Perera,Komaliya,I very like this song
Prageeth Perera,Komaliya,Hey
Prageeth Perera,Komaliya,Hey
Prageeth Perera,Komaliya,Patta 🤩
Prageeth Perera,Komaliya,Ammo
Prageeth Perera,Komaliya,I. love. Song
Prageeth Perera,Komaliya,I love this song ❤❤❤❤
Prageeth Perera,Komaliya,L
Prageeth Perera,Komaliya,❤❤I
Prageeth Perera,Komaliya,One
Prageeth Perera,Komaliya,Nice ❤
Prageeth Perera,Komaliya,rishi
Prageeth Perera,Komaliya,God bless u
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Up
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you 😊
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Good luck❤❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Ai math
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Thank you ❤
Prageeth Perera,Komaliya,Super song ❤ I like this song 🎵 😊
Prageeth Perera,Komaliya,Nice
Prageeth Perera,Komaliya,"😍😍😍😍🎤🎼🔥❤️perfect,,,"
Prageeth Perera,Komaliya,Super nice🎉🎉🎉🎉🎉🎉🎉❤
Prageeth Perera,Komaliya,Next level 🤩❤
Prageeth Perera,Komaliya,Super ❤
Prageeth Perera,Komaliya,❤ good 👍
Prageeth Perera,Komaliya,Superb this song...❤
Prageeth Perera,Komaliya,Superb song 👍👏🌹
Prageeth Perera,Komaliya,Wow😂
Prageeth Perera,Komaliya,Kella maru😊❤
Prageeth Perera,Komaliya,It is a blast ❤🎉
Prageeth Perera,Komaliya,As add
Prageeth Perera,Komaliya,I very like this song
Prageeth Perera,Komaliya,Hey
Prageeth Perera,Komaliya,Hey
Prageeth Perera,Komaliya,Patta 🤩
Prageeth Perera,Komaliya,Ammo
Prageeth Perera,Komaliya,I. love. Song
Prageeth Perera,Komaliya,I love this song ❤❤❤❤
Prageeth Perera,Komaliya,L
Prageeth Perera,Komaliya,❤❤I
Prageeth Perera,Komaliya,One
Prageeth Perera,Komaliya,Nice ❤
Prageeth Perera,Komaliya,Wow 🥺❤️
Prageeth Perera,Komaliya,❤o
Prageeth Perera,Komaliya,Na na 😀😀
